,review,Complain Label,Emotion,Sentiment,Severity
612,GoPro କାର୍ଡ କିଣନ୍ତୁ ନାହିଁ  । GoPro ଏହାକୁ କେବେବି କିଣନ୍ତୁ ନାହିଁ  GoPro ରେ 4k ରେକର୍ଡିଂ କାର୍ଡ ସହିତ ଗଧରେ ଯନ୍ତ୍ରଣା ଅଟେ  ଫୁଟେଜ୍ ହରାଇବାର ଏକ ବଡ଼ ସମ୍ଭାବନା ଅଛି  ଗୋପ୍ରୋ ଏକ ସାଣ୍ଡିସ୍କ କାର୍ଡ ବ୍ୟବହାର କରିବା ଭଲ ,1,fear,negative,disapproval
613,total capacity 1.38/119 gb phone. rest absolutely. fine . everything ok.but introduction samsung galaxy c9pro. shows 1.38/119 gb. means got 119 gb storage capacity 1.38 gb already used software. total capacity 117.62gb .the amazon delivery agent delivered item somebody without informing me. got item 6days. bad.,1,sadness,negative,accusation
614,ଭଲ ଉତ୍ପାଦ  ଉତ୍ତମ ଉତ୍ପାଦ ,0,joy,positive,non-complaint
615,सुविधाएँ अच्छी उत्पाद उपयोग जाता है। फोन सील टूटी 54 चार्ज सारे उंगलियों निशान लगाए गए ऐसा लगता अमेज़ॅन फ्लिपकार्ट बदल,1,disgust,negative,accusation
616,हमारे व्यापार धन्यवाद। हमें क्लिक करके समीक्षा बताए . हमारे व्यापार धन्यवाद। हमें क्लिक करके समीक्षा बताए,0,other,neutral,no explicit reproach
617,"updated phone outdated features . updated phone outdated features, oppo & vivo far better..., u get app updates u open app..., tempted seeing samsung brand & battery capacity",1,sadness,negative,disapproval
618,great busy life... . youtuber... useful me.. use dslr mobile 64 gb space record long video...,0,joy,positive,non-complaint
619,mobile good. charger defective . phone good. charger working properly. every mins disconnecting connection.,1,sadness,negative,disapproval
620,"buy it, without doubt . bought again... awesome... go it... seller ""appario retail private ltd"" also great provide original products latest manufacturering dates.",0,joy,positive,non-complaint
621,بہترین پروڈکٹ۔ یہ ایک زبردست پروڈکٹ ہے بہترین ذخیرہ کرنے کی جگہ ہینڈل کرنے میں آسان اور مناسب قیمت کے ساتھ میرے نقطہ نظر کو فارم کریں یہ بہترین کوالٹی کا پروڈکٹ ہے,0,joy,positive,non-complaint
622,"one best products buy class 10 memory card . bought rs 619 ,it's amazing speed transferring system back card ,hence worth buy evo plus yes write speed 20 mb/s n read speed 90 mb/s ,one best class 10 cards samsung",0,joy,positive,non-complaint
623,"nice phone elders, bigger screen longer battery life . nice phone elders, bigger screen longer battery life",0,joy,positive,non-complaint
624,decent smartphone good price range . loved smartphone.i bought smartphone rs.8500 great indian festival sale 2021. battery backup superb . 90hz refresh rate good.phone charges faster 6000mah battery phones.48mp camera soo good price range.,0,joy,positive,non-complaint
625,ખરાબ ખરીદશો  વર્ષ સારું કામ બગડી ફોર્મેટ ભ્રષ્ટ સેમસંગ તરફથી મોટી નિરાશા,1,sadness,negative,disapproval
626,"read write speed variation mentioned . product description written read write speed 100/90 mbps,meanwhile card recieved packaging says write speed 60 mbps. card new zealand imported samsug india. feeling bit dicey card original not.",1,joy,negative,disapproval
627,"average product. . bought mobile online amazon, last month. mobile cell poor 6000mah. also hang mobile new. mobile satisfactory . camera good. average product.",1,sadness,negative,disapproval
628,खराब samsung फ़ोन . प्रोडक्ट खराब है।फ़ोन आबाज नही आ है। सर्विस खराब है।,1,sadness,negative,accusation
629,"delightful performance . perfect size thickness proper grip. battery fast charging side camera performance unbelievable. awsome display 120 hz smooth scrolling. full function ui based android 11 knox security first time ever series. so, nothing left features. lagging, awsome data speed utilisation performance. negligible drawbacks like, 3.5mm socket, mono speaker, hybrid sim slot. overall whole hearted satisfied purchase.",0,joy,positive,non-complaint
630,nice storage card quickly expanding storage mobile . yesterday received sd-card working fine nice tend avoid sd-card samsung cause sometimes conflict electric devices compatible using expanding storage mobile fine go ahead order satisfied.,0,sadness,positive,non-complaint
631,"samsung evo plus 128 gb uhs 3 . , average product good excellent. high speed (it's mentioned true) increses storage. looking quality product (i mean quality video pictures others speed related) definitely you. want normal + speed big storage go",1,joy,negative,disapproval
632,attractive . grt product,0,joy,positive,non-complaint
633,"budget friendly feature packed phone . good phone nice battery. camera quality mark according price. fingerprint sensor also works smoothly. display also good can't really find difference 60hz 90hz. although phone good price box get cover, pre applied screen protector short usb cable.",1,sadness,negative,disapproval
634,mind blowing. . battery life awesome. fingerprint sensor mind-blowing. processor little bit slow. camera quality average. charger cord short. fast charger really fast.,1,sadness,negative,disapproval
635,ذخیرہ کرنے کی صلاحیت اور قیمت کا بہترین امتزاج۔ ایک قابل اعتماد برانڈ اور پروڈکٹ جو کوالٹی میں اچھا ہو۔,0,joy,positive,non-complaint
636,फैनटास्टिक 910। फोन शानदार था1 10 पैमाने मैं 9 दूंगाइसकी बात मुझे पसंद आई स्टोरेज कम वरना अच्छा जरूर खरीदें,1,other,neutral,disapproval
637,utter disappointment . quite bulky heavy phone probably due battery size. touch screen quite sluggish unresponsive occasions. camera quality way average. expect kind product samsung. already planning sell phone,1,disgust,negative,disapproval
638,"good service . stated using it. give opinion using time. good packing , timely delivery etc well appreciated. thanks. sreenivasan",0,joy,positive,no explicit reproach
639,good . good item,0,joy,positive,non-complaint
640,worst camera clarity :frowning_face: . 1st impression v good. battery life mark. 1. auto brightness sensor working properly 2. battery life good. 3. camera clarity good 4. notification led 5. using 25wat charger phone getting little warm.,1,joy,negative,disapproval
